,RM10/0001,RM10/0002,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PPOILUSDM_1,Electricity_1,PNGASEUUSDM_2,PPOILUSDM_2,Electricity_2,PNGASEUUSDM_3,PPOILUSDM_3,Electricity_3,PNGASEUUSDM_4,PPOILUSDM_4,Electricity_4,PNGASEUUSDM_5,PPOILUSDM_5,Electricity_5,PNGASEUUSDM_6,PPOILUSDM_6,Electricity_6,PNGASEUUSDM_7,PPOILUSDM_7,Electricity_7,PNGASEUUSDM_8,PPOILUSDM_8,Electricity_8,PNGASEUUSDM_9,PPOILUSDM_9,Electricity_9,PNGASEUUSDM_10,PPOILUSDM_10,Electricity_10,PNGASEUUSDM_11,PPOILUSDM_11,Electricity_11,PNGASEUUSDM_12,PPOILUSDM_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
168,True,False,2019,8,2019-08-31,anionic surfactant,0.448319542,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001
169,True,False,2019,9,2019-09-30,anionic surfactant,0.46774297750000005,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134
170,True,False,2019,10,2019-10-31,anionic surfactant,0.46532021225000003,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925
171,True,False,2019,11,2019-11-30,anionic surfactant,0.42682865166666667,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999
172,True,False,2019,12,2019-12-31,anionic surfactant,0.4477239571428572,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477
173,True,False,2020,1,2020-01-28,anionic surfactant,0.48010133333333344,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876
174,True,False,2020,2,2020-02-26,anionic surfactant,0.5515675555,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145
175,True,False,2020,3,2020-03-31,anionic surfactant,0.46732509716666665,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007,0.465672415
176,True,False,2020,4,2020-04-30,anionic surfactant,0.48256165012499996,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225,0.49864176500000007
177,True,False,2020,5,2020-05-31,anionic surfactant,0.48908675600000007,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51,0.44091408225
178,True,False,2020,6,2020-06-19,anionic surfactant,0.47138449825000006,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,3.4830359995733,474.627071385656,42.17,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434,0.51
179,True,False,2020,7,2020-07-31,anionic surfactant,0.4891671914444444,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,3.59594390863893,466.214596109574,38.9,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542,0.49469542228571434
180,True,False,2020,8,2020-08-31,anionic surfactant,0.43525218460000004,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,3.27019667685218,508.608892809685,36.8,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005,0.448319542
181,True,False,2020,9,2020-09-30,anionic surfactant,0.47965295260000007,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,3.08680458622908,506.856315453768,42.16,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003,0.46774297750000005
182,True,False,2020,10,2020-10-19,anionic surfactant,0.46010918500000003,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,3.33972424571811,523.520131772373,44.3,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667,0.46532021225000003
183,True,False,2020,11,2020-11-30,anionic surfactant,0.4650969521428571,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,4.78101952320268,612.802778088192,54.86,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572,0.42682865166666667
184,True,False,2020,12,2020-12-29,anionic surfactant,0.44119438200000005,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,4.24354874414172,685.283404717487,50.99,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344,0.4477239571428572
185,True,False,2021,1,2021-01-31,anionic surfactant,0.5983462997142857,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,3.62626971086415,726.585601903826,53.7,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555,0.48010133333333344
186,True,False,2021,2,2021-02-28,anionic surfactant,0.5404904965,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,2.99547720316124,642.252155857179,46.73,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665,0.5515675555
187,True,False,2021,3,2021-03-31,anionic surfactant,0.49124999999999996,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,2.78982367083096,557.90283704059,35.49,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996,0.46732509716666665
188,True,False,2021,4,2021-04-30,anionic surfactant,0.515,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,2.08388220243467,518.474155088473,30.54,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007,0.48256165012499996
189,True,False,2021,5,2021-05-31,anionic surfactant,0.5307065866666667,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,1.46261232047386,498.482164768442,19.9,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006,0.48908675600000007
190,True,False,2021,6,2021-06-29,anionic surfactant,0.53499714,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,1.64729998235994,573.22358653095,24.62,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444,0.47138449825000006
191,True,False,2021,7,2021-07-30,anionic surfactant,0.5650982148888889,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,1.64086282218474,610.495597533936,25.98,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004,0.4891671914444444
192,True,False,2021,8,2021-08-31,anionic surfactant,0.6190717028571429,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,2.61156554603956,674.699438865209,31.8,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007,0.43525218460000004
193,True,False,2021,9,2021-09-30,anionic surfactant,0.5930100484444445,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,3.85499557430583,707.32528125622,37.58,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003,0.47965295260000007
194,True,False,2021,10,2021-10-31,anionic surfactant,0.6109674698,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,4.81382163501778,730.949822826911,44.16,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571,0.46010918500000003
195,True,False,2021,11,2021-11-30,anionic surfactant,0.594722351,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,4.78350794364508,841.639684375727,48.65,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005,0.4650969521428571
196,True,False,2021,12,2021-12-29,anionic surfactant,0.6851698678571428,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,5.82863918292304,910.648399616273,43.44,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857,0.44119438200000005
197,True,False,2022,1,2022-01-31,anionic surfactant,0.7761337295928888,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,7.3028206615582,936.449653369777,47.18,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965,0.5983462997142857
198,True,False,2022,2,2022-02-28,anionic surfactant,0.7788177357142858,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,6.17134082863617,968.868406413008,56.1,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996,0.5404904965
199,True,False,2022,3,2022-03-31,anionic surfactant,0.7067744647777778,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,6.2051973852943,995.801045240987,50.87,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515,0.49124999999999996
200,True,False,2022,4,2022-04-30,anionic surfactant,0.8676856990000001,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,7.28272360640966,1036.29341179646,44.17,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667,0.515
201,True,False,2022,5,2022-05-31,anionic surfactant,0.8204863911799409,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,9.00470403539613,1104.58493292694,46.58,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714,0.5307065866666667
202,True,False,2022,6,2022-06-30,anionic surfactant,0.9125272056666667,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,10.3241391134511,920.962647934837,58.44,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889,0.53499714
203,True,False,2022,7,2022-07-31,anionic surfactant,0.8331820099999999,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,12.5242466046791,1010.22385393131,65.07,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429,0.5650982148888889
204,True,False,2022,8,2022-08-31,anionic surfactant,0.8681576410999998,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,15.2790291163123,1077.78061255766,77.7,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445,0.6190717028571429
