,RM20/0001,RM20/0015,RM20/0020,Year,Month,Time,Group Description,Average_price,WPU01130232_1,PMAIZMTUSDM_1,WPU07110224_1,WPU065202_1,WPU01130232_2,PMAIZMTUSDM_2,WPU07110224_2,WPU065202_2,WPU01130232_3,PMAIZMTUSDM_3,WPU07110224_3,WPU065202_3,WPU01130232_4,PMAIZMTUSDM_4,WPU07110224_4,WPU065202_4,WPU01130232_5,PMAIZMTUSDM_5,WPU07110224_5,WPU065202_5,WPU01130232_6,PMAIZMTUSDM_6,WPU07110224_6,WPU065202_6,WPU01130232_7,PMAIZMTUSDM_7,WPU07110224_7,WPU065202_7,WPU01130232_8,PMAIZMTUSDM_8,WPU07110224_8,WPU065202_8,WPU01130232_9,PMAIZMTUSDM_9,WPU07110224_9,WPU065202_9,WPU01130232_10,PMAIZMTUSDM_10,WPU07110224_10,WPU065202_10,WPU01130232_11,PMAIZMTUSDM_11,WPU07110224_11,WPU065202_11,WPU01130232_12,PMAIZMTUSDM_12,WPU07110224_12,WPU065202_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
257,True,False,False,2018,2,2018-02-28,builder,0.995,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,112.7,148.543430357143,155.1,174.3,106.1,157.610645892857,158.7,177.3,102.5,157.973907142857,168.5,184.0,106.5,158.600219642857,170.7,187.9,106.5,156.540452067669,186.4,186.8,106.5,158.979119254658,189.8,179.9,106.5,162.962535912698,179.4,175.8,0.995,0.99,0.99,0.9916666666666667,1.0575,0.99,1.0575,0.88,0.88,0.88,0.9475,0.88
259,True,False,False,2018,4,2018-04-26,builder,0.995,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,112.7,148.543430357143,155.1,174.3,106.1,157.610645892857,158.7,177.3,102.5,157.973907142857,168.5,184.0,106.5,158.600219642857,170.7,187.9,106.5,156.540452067669,186.4,186.8,0.995,0.995,0.995,0.99,0.99,0.9916666666666667,1.0575,0.99,1.0575,0.88,0.88,0.88
260,True,False,False,2018,5,2018-05-31,builder,0.995,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,112.7,148.543430357143,155.1,174.3,106.1,157.610645892857,158.7,177.3,102.5,157.973907142857,168.5,184.0,106.5,158.600219642857,170.7,187.9,0.995,0.995,0.995,0.995,0.99,0.99,0.9916666666666667,1.0575,0.99,1.0575,0.88,0.88
262,True,False,False,2018,7,2018-07-20,builder,1.0074444444444444,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,112.7,148.543430357143,155.1,174.3,106.1,157.610645892857,158.7,177.3,0.995,0.995,0.995,0.995,0.995,0.995,0.99,0.99,0.9916666666666667,1.0575,0.99,1.0575
263,True,False,False,2018,8,2018-08-31,builder,1.17250026161245,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,112.7,148.543430357143,155.1,174.3,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995,0.99,0.99,0.9916666666666667,1.0575,0.99
264,True,False,False,2018,9,2018-09-28,builder,1.1193498048402442,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,106.5,147.315857857143,155.4,175.8,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995,0.99,0.99,0.9916666666666667,1.0575
265,True,False,False,2018,10,2018-10-31,builder,1.1183661166666667,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,103.6,148.722376785714,159.6,176.0,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995,0.99,0.99,0.9916666666666667
266,True,False,False,2018,11,2018-11-30,builder,1.254049305806225,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,86.4,148.792165892857,157.3,179.4,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995,0.99,0.99
267,True,False,False,2018,12,2018-12-31,builder,1.1844632874999999,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,86.8,149.0874275,155.0,180.8,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995,0.99
268,True,False,False,2019,1,2019-01-31,builder,1.1216421916666666,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,80.2,155.916875340136,157.4,189.0,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995,0.995
269,True,False,False,2019,2,2019-02-28,builder,1.2382843833333332,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,80.2,163.460969736842,158.5,197.8,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995,0.995
270,True,False,False,2019,3,2019-03-28,builder,1.2382843833333332,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,84.2,172.076589965986,165.8,204.0,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995,0.995
271,True,False,False,2019,4,2019-04-26,builder,1.13498164375,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,84.2,175.600982482993,169.6,203.9,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995,0.995
272,True,False,False,2019,5,2019-05-31,builder,1.2631206975,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995,0.995
273,True,False,False,2019,6,2019-06-30,builder,1.1725432133333333,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444,0.995
274,True,False,False,2019,7,2019-07-31,builder,1.2075342766666666,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245,1.0074444444444444
275,True,False,False,2019,8,2019-08-31,builder,1.1669751114545455,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442,1.17250026161245
276,True,False,False,2019,9,2019-09-26,builder,1.186520566,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667,1.1193498048402442
277,True,False,False,2019,10,2019-10-31,builder,1.2937558871428574,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225,1.1183661166666667
278,True,False,False,2019,11,2019-11-29,builder,1.1802152016666667,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999,1.254049305806225
279,True,False,False,2019,12,2019-12-18,builder,1.1276614012500001,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666,1.1844632874999999
280,True,False,False,2020,1,2020-01-28,builder,1.2592250306848,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332,1.1216421916666666
281,True,False,False,2020,2,2020-02-28,builder,1.1381614910136002,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332,1.2382843833333332
282,True,False,False,2020,3,2020-03-31,builder,1.1252662850000001,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375,1.2382843833333332
283,True,False,False,2020,4,2020-04-27,builder,1.01,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975,1.13498164375
284,True,False,False,2020,5,2020-05-19,builder,1.1150482,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333,1.2631206975
285,True,False,False,2020,6,2020-06-29,builder,1.1639737000000001,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666,1.1725432133333333
286,True,False,False,2020,7,2020-07-27,builder,1.2534027035714286,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455,1.2075342766666666
287,True,False,False,2020,8,2020-08-31,builder,1.01,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566,1.1669751114545455
288,True,False,False,2020,9,2020-09-30,builder,1.133232575,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574,1.186520566
289,True,False,False,2020,10,2020-10-31,builder,1.1446407,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667,1.2937558871428574
290,True,False,False,2020,11,2020-11-26,builder,1.1342613608333332,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001,1.1802152016666667
291,True,False,False,2020,12,2020-12-31,builder,1.1535650757142857,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848,1.1276614012500001
292,True,False,False,2021,1,2021-01-31,builder,1.05638274,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002,1.2592250306848
293,True,False,False,2021,2,2021-02-26,builder,1.09,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,1.05638274,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001,1.1381614910136002
294,True,False,False,2021,3,2021-03-26,builder,1.2687108666666667,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,1.09,1.05638274,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01,1.1252662850000001
295,True,False,False,2021,4,2021-04-30,builder,1.0275,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,1.2687108666666667,1.09,1.05638274,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482,1.01
296,True,False,False,2021,5,2021-05-26,builder,1.1304120400000002,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,1.0275,1.2687108666666667,1.09,1.05638274,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001,1.1150482
297,True,False,False,2021,6,2021-06-30,builder,1.14981354,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,1.1304120400000002,1.0275,1.2687108666666667,1.09,1.05638274,1.1535650757142857,1.1342613608333332,1.1446407,1.133232575,1.01,1.2534027035714286,1.1639737000000001
