,RM01/0001,RM01/0004,RM01/0006,RM01/0007,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PWHEAMTUSDM_1,WPU0652013A_1,Electricity_1,PNGASEUUSDM_2,PWHEAMTUSDM_2,WPU0652013A_2,Electricity_2,PNGASEUUSDM_3,PWHEAMTUSDM_3,WPU0652013A_3,Electricity_3,PNGASEUUSDM_4,PWHEAMTUSDM_4,WPU0652013A_4,Electricity_4,PNGASEUUSDM_5,PWHEAMTUSDM_5,WPU0652013A_5,Electricity_5,PNGASEUUSDM_6,PWHEAMTUSDM_6,WPU0652013A_6,Electricity_6,PNGASEUUSDM_7,PWHEAMTUSDM_7,WPU0652013A_7,Electricity_7,PNGASEUUSDM_8,PWHEAMTUSDM_8,WPU0652013A_8,Electricity_8,PNGASEUUSDM_9,PWHEAMTUSDM_9,WPU0652013A_9,Electricity_9,PNGASEUUSDM_10,PWHEAMTUSDM_10,WPU0652013A_10,Electricity_10,PNGASEUUSDM_11,PWHEAMTUSDM_11,WPU0652013A_11,Electricity_11,PNGASEUUSDM_12,PWHEAMTUSDM_12,WPU0652013A_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
321,False,False,True,False,2017,1,2017-01-31,acid,0.6731934883333334,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,4.09,164.060471666667,83.8,28.95,4.79,159.283795,84.7,38.14,5.09,164.611626666667,90.6,41.42,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765,0.765,0.7525,0.735,0.8285,0.8460000000000001
322,False,False,True,False,2017,2,2017-02-28,acid,0.69,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,4.09,164.060471666667,83.8,28.95,4.79,159.283795,84.7,38.14,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765,0.765,0.7525,0.735,0.8285
323,False,False,True,False,2017,3,2017-03-31,acid,0.6699999999999999,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,4.09,164.060471666667,83.8,28.95,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765,0.765,0.7525,0.735
324,False,False,True,False,2017,4,2017-04-30,acid,0.7,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765,0.765,0.7525
325,False,False,True,False,2017,5,2017-05-31,acid,0.69496999,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765,0.765
326,False,False,True,False,2017,6,2017-06-28,acid,0.7,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287,0.765
327,False,False,True,False,2017,7,2017-07-31,acid,0.7523333333333334,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755,0.8079964285714287
328,False,False,True,False,2017,8,2017-08-31,acid,0.6999699900000002,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523,0.755
329,False,False,True,False,2017,9,2017-09-30,acid,0.735675615986576,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175,0.7782809523809523
330,False,False,True,False,2017,10,2017-10-31,acid,0.7250000000000002,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975,0.7175
331,False,False,True,False,2017,11,2017-11-30,acid,0.82734272717,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999,0.6975
332,False,False,True,False,2017,12,2017-12-31,acid,0.7207319940000001,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334,0.7139999999999999
333,False,False,True,False,2018,1,2018-01-31,acid,0.8355941321500001,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69,0.6731934883333334
334,False,False,True,False,2018,2,2018-02-26,acid,0.86061533342,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999,0.69
335,False,False,True,False,2018,3,2018-03-31,acid,0.7466666666666667,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7,0.6699999999999999
336,False,False,True,False,2018,4,2018-04-30,acid,0.8674525116880959,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999,0.7
337,False,False,True,False,2018,5,2018-05-31,acid,0.8245015508352194,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7,0.69496999
338,False,False,True,False,2018,6,2018-06-30,acid,0.7625,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334,0.7
339,False,False,True,False,2018,7,2018-07-31,acid,0.83655766671,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002,0.7523333333333334
340,False,False,True,False,2018,8,2018-08-31,acid,0.9392343627099999,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576,0.6999699900000002
341,False,False,True,False,2018,9,2018-09-30,acid,0.8083333333333332,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002,0.735675615986576
342,False,False,True,False,2018,10,2018-10-31,acid,0.9089266960000001,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717,0.7250000000000002
343,False,False,True,False,2018,11,2018-11-30,acid,0.8343624555,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001,0.82734272717
344,False,False,True,False,2018,12,2018-12-31,acid,0.8499190170543572,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001,0.7207319940000001
345,False,False,True,False,2019,1,2019-01-31,acid,0.896426696,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342,0.8355941321500001
346,False,False,True,False,2019,2,2019-02-28,acid,0.8090634333333332,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667,0.86061533342
347,False,False,True,False,2019,3,2019-03-27,acid,0.785547575,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959,0.7466666666666667
348,False,False,True,False,2019,4,2019-04-30,acid,0.824463348,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194,0.8674525116880959
349,False,False,True,False,2019,5,2019-05-31,acid,0.8451342207892272,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625,0.8245015508352194
350,False,False,True,False,2019,6,2019-06-25,acid,0.851957451506,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,0.8451342207892272,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671,0.7625
351,False,False,True,False,2019,7,2019-07-31,acid,0.810963348,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,0.851957451506,0.8451342207892272,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999,0.83655766671
352,False,False,True,False,2019,8,2019-08-31,acid,0.8430514718980076,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,0.810963348,0.851957451506,0.8451342207892272,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332,0.9392343627099999
353,False,False,True,False,2019,9,2019-09-27,acid,0.7766803975000001,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,0.8430514718980076,0.810963348,0.851957451506,0.8451342207892272,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001,0.8083333333333332
354,False,False,True,False,2019,10,2019-10-31,acid,0.7483333333333334,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,0.7766803975000001,0.8430514718980076,0.810963348,0.851957451506,0.8451342207892272,0.824463348,0.785547575,0.8090634333333332,0.896426696,0.8499190170543572,0.8343624555,0.9089266960000001
