,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
5886,CHBE,600005,PI22020091,2022-02-08T00:00:00.0000000,builder,RM20/0020,23960,1
5887,CHCZ,49613464,3020276326,2022-02-08T00:00:00.0000000,builder,RM20/0020,250,1.0266653
5888,CHCZ,27494942,100220637,2022-02-08T00:00:00.0000000,Alkalis,RM02/0002,1507,1.0430265
5889,CFH UK,500521,PINV22397,2022-02-07T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.348195732
5890,CHBE,605684,PI22020020,2022-02-07T00:00:00.0000000,Alkalis,RM02/0002,27840,0.961
5891,CHBE,601046,PI22020014,2022-02-04T00:00:00.0000000,acid,RM01/0001,24940,1.1
5892,CFH UK,500521,PINV22394,2022-02-04T00:00:00.0000000,Alkalis,RM02/0001,28000,0.348195732
5893,CHBE,600435,PI22020018,2022-02-04T00:00:00.0000000,solvent,RM08/0017,23000,2.41
5894,CHBE,605684,PI22020016,2022-02-04T00:00:00.0000000,Bleaching agent,RM04/0006,28080,0.183
5895,CFH UK,500521,PINV22392,2022-02-03T00:00:00.0000000,Alkalis,RM02/0001,27640,0.348195732
5896,CHCZ,27494942,100220501,2022-02-02T00:00:00.0000000,Alkalis,RM02/0001,23820,0.178887634
5897,CFH UK,500521,PINV22393,2022-02-02T00:00:00.0000000,Alkalis,RM02/0001,27680,0.348195732
5898,CFH UK,500521,PINV22779,2022-02-02T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3481957319999999
5899,CUK,500292,PINV109406,2022-02-01T00:00:00.0000000,Alkalis,RM02/0002,4500,1.0591952752200002
5900,CHBE,603178,PI22020403,2022-02-01T00:00:00.0000000,Alkalis,RM02/0001,24301,0.3329998765482902
5901,CHCZ,27494942,100220522,2022-02-01T00:00:00.0000000,Alkalis,RM02/0002,1513,0.8998659999999999
5902,CHCZ,42937400,2211200400,2022-02-01T00:00:00.0000000,builder,RM20/0001,1199,4.733857576249999
5903,CHCZ,42937400,2211200400,2022-02-01T00:00:00.0000000,builder,RM20/0001,1200,4.733857576
5904,CHBE,600168,PI22020536,2022-02-01T00:00:00.0000000,Bleaching agent,RM04/0001,649580,0.3390750177037468
5905,CHBE,600089,PI22010569,2022-01-31T00:00:00.0000000,builder,RM20/0001,24860,1.63
5906,CFH UK,500265,PINV22175,2022-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,25160,0.24788769
5907,CHES,400216,FP22-00075,2022-01-31T00:00:00.0000000,anionic surfactant,RM10/0001,1000,1.01
5908,CHBE,600254,PI22010619,2022-01-31T00:00:00.0000000,acid,RM01/0006,23780,1.375
5909,CHBE,603108,PI22010514,2022-01-31T00:00:00.0000000,solvent,RM08/0017,25200,2.66
5910,CHES,400011,FP22-00076,2022-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,26840,0.165
5911,CHBE,601046,PI22010369,2022-01-31T00:00:00.0000000,acid,RM01/0001,24900,1.1
5912,CHBE,601046,PI22010382,2022-01-31T00:00:00.0000000,acid,RM01/0001,24880,1.1
5913,CHBE,600005,PI22010616,2022-01-31T00:00:00.0000000,builder,RM20/0015,27080,1.0799999999999998
5914,CHBE,605684,PI22010570,2022-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,28200,0.183
5915,CHIT,466470,22-IT0066,2022-01-31T00:00:00.0000000,anionic surfactant,RM10/0001,10160,0.81
5916,CFH UK,500521,PINV22176,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,27640,0.2674881119999999
5917,CHBE,600558,PI22010376,2022-01-31T00:00:00.0000000,fatty acid,RM14/0001,7030,1.5935007112375532
5918,CHIT,485620,22-IT0090,2022-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,2850,3.05
5919,CHES,400088,FP22-00116,2022-01-31T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.7950000000000004
5920,CFH UK,500521,PINV22174,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,28000,0.267488112
5921,CHIT,463660,22-ITUE004,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,25180,0.3828467037331215
5922,CHBE,601205,PI22010410,2022-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,3000,2.6355
5923,CHBE,602572,PI22010801,2022-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,1800,6.14
5924,CHES,400138,FP22-00114,2022-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,23880,0.5
5925,CHIT,489630,22-IT0088,2022-01-31T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.7800000000000005
5926,CHES,400042,FP22-00090,2022-01-31T00:00:00.0000000,builder,RM20/0015,3750,1.71
5927,CHBE,602572,PI22010802,2022-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,900,6.14
5928,CHIT,463660,22-ITUE005,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,25160,0.3833799682034976
5929,CFH UK,500103,PINV22069,2022-01-31T00:00:00.0000000,acid,RM01/0007,27360,0.344736834
5930,CHES,400138,FP22-00115,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,23660,0.47
5931,CHIT,460380,22-IT0076,2022-01-31T00:00:00.0000000,builder,RM20/0001,5000,3.37
5932,CHES,400050,FP22-00119,2022-01-31T00:00:00.0000000,acid,RM01/0006,24020,1.66
5933,CHBE,602656,PI22010620,2022-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,58500,0.195
5934,CHIT,494030,22-IT0087,2022-01-31T00:00:00.0000000,Alkalis,RM02/0001,52360,0.391948052
5935,CHBE,600005,PI22010617,2022-01-31T00:00:00.0000000,builder,RM20/0020,22500,1.02
5936,PLIWA,830075,PI2201108,2022-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,5400,2.78
5937,CHBE,601046,PI22010352,2022-01-28T00:00:00.0000000,acid,RM01/0001,24120,1.1
5938,CFH UK,500521,PINV22153,2022-01-28T00:00:00.0000000,Alkalis,RM02/0001,28000,0.267488112
5939,PLIWA,830075,PI2201093,2022-01-28T00:00:00.0000000,builder,RM20/0020,2400,1.44
5940,CHBE,601667,PI22010353,2022-01-28T00:00:00.0000000,Alkalis,RM02/0001,28600,0.355
5941,CLOVER,MONA2,59273,2022-01-28T00:00:00.0000000,Alkalis,RM02/0002,1500,0.868183398
5942,CHCZ,27494942,100220450,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0006,1234,0.3026822
5943,CHBE,600444,PI22010257,2022-01-27T00:00:00.0000000,anionic surfactant,RM10/0001,10360,0.705
5944,CHCZ,27494942,100220450,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0006,1286,0.3026822
5945,CHBE,602572,PI22010799,2022-01-27T00:00:00.0000000,non-ionic surfactant,RM12/0003,25080,1.721
5946,CHCZ,49613464,3020275399,2022-01-27T00:00:00.0000000,builder,RM20/0015,1249,1.2189093999999998
5947,CHCZ,27494942,100220450,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0006,1273,0.3026822000000001
5948,CFH UK,500521,PINV22072,2022-01-27T00:00:00.0000000,Alkalis,RM02/0001,28080,0.2674881120000001
5949,CHBE,600848,PI22010607,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0001,27700,0.486
5950,CHBE,605684,PI22010610,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0006,28100,0.183
5951,CHCZ,27494942,100220450,2022-01-27T00:00:00.0000000,Bleaching agent,RM04/0006,1238,0.3026822
5952,CHBE,600916,PI22010606,2022-01-27T00:00:00.0000000,non-ionic surfactant,RM12/0002,24750,2.137
5953,CHIT,463660,22-ITUE003,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,25180,0.381917792
5954,CHES,400011,FP22-00002,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,26700,0.165
5955,CHES,400020,FP22-00049,2022-01-26T00:00:00.0000000,fatty acid,RM14/0001,900,1.5739999999999998
5956,CHES,400011,FP22-00028,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,23340,0.395
5957,CHES,400132,FP22-00067,2022-01-26T00:00:00.0000000,anionic surfactant,RM10/0001,22980,0.74
5958,CHIT,498950,22-IT0047,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,25240.000000000004,0.1799999999999999
5959,CHBE,605684,PI22010596,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,28160,0.183
5960,CFH UK,500521,PINV22075,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,28060,0.2674881120000001
5961,CHBE,602572,PI22010798,2022-01-26T00:00:00.0000000,non-ionic surfactant,RM12/0003,15060,1.831
5962,CHBE,601392,PI22010600,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,24229,0.3330001238185644
5963,CHIT,486240,22-IT0037,2022-01-26T00:00:00.0000000,Alkalis,RM02/0002,25590,0.8
5964,CHBE,601046,PI22010236,2022-01-26T00:00:00.0000000,acid,RM01/0001,25040,1.1
5965,CUK,502381,PINV108229,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,28000,0.283629636
5966,CHES,400097,FP22-00064,2022-01-26T00:00:00.0000000,builder,RM20/0001,2700,1.86
5967,CFH UK,500521,PINV22073,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,27620,0.267488112
5968,CHES,400173,FP22-00016,2022-01-26T00:00:00.0000000,acid,RM01/0007,4800,0.47
5969,CHIT,498950,22-IT0049,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,25780,0.18
5970,CHBE,602572,PI22010797,2022-01-26T00:00:00.0000000,acid,RM01/0004,15060,1.2
5971,CHES,400149,FP22-00033,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0001,26020,0.505
5972,CHBE,600025,PI22010230,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,28320,0.223
5973,CFH UK,500521,PINV22074,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,28080,0.2674881120000001
5974,CHBE,602572,PI22010677,2022-01-26T00:00:00.0000000,non-ionic surfactant,RM12/0002,25640,1.851
5975,CHIT,485620,22-IT0044,2022-01-26T00:00:00.0000000,non-ionic surfactant,RM12/0012,2850,3.05
5976,CHBE,605684,PI22010597,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,28080,0.183
5977,CHBE,601667,PI22010680,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,26760,0.355
5978,CHES,400173,FP22-00016,2022-01-26T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.8500000000000003
5979,CHES,400149,FP22-00003,2022-01-26T00:00:00.0000000,Alkalis,RM02/0002,24140,0.98
5980,CHBE,600848,PI22010599,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0001,27760,0.486
5981,CHES,400011,FP22-00002,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,24000,0.485
5982,CHBE,600558,PI22010320,2022-01-26T00:00:00.0000000,fatty acid,RM14/0001,8349,1.5934998203377648
5983,CHIT,460380,22-IT0048,2022-01-26T00:00:00.0000000,builder,RM20/0001,7500,3.84
5984,CHBE,605684,PI22010602,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,27160,0.348659794
5985,CHBE,602572,PI22010676,2022-01-26T00:00:00.0000000,non-ionic surfactant,RM12/0008,10060,2.044
5986,CHBE,605684,PI22010595,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,28120,0.183
5987,CHES,400011,FP22-00028,2022-01-26T00:00:00.0000000,Bleaching agent,RM04/0006,25600,0.165
5988,CHES,400190,FP22-00004,2022-01-26T00:00:00.0000000,Solvent,RM08/0010,1250,2.45
5989,CHIT,488930,22-IT0053,2022-01-26T00:00:00.0000000,builder,RM20/0001,1250,3.2
5990,CHIT,486240,22-IT0037,2022-01-26T00:00:00.0000000,Alkalis,RM02/0001,26880,0.41
5991,CHCZ,27494942,100220401,2022-01-25T00:00:00.0000000,Bleaching agent,RM04/0006,1182,0.3026822
5992,CHCZ,27494942,100220401,2022-01-25T00:00:00.0000000,Bleaching agent,RM04/0006,1251,0.3026822
5993,CFH UK,500103,PINV22066,2022-01-25T00:00:00.0000000,acid,RM01/0007,27480,0.344736834
5994,CFH UK,500521,PINV22077,2022-01-25T00:00:00.0000000,Alkalis,RM02/0001,27980,0.2674881119999999
5995,PLIWA,830075,PI2201083,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0012,6300,2.63
5996,CHIT,466470,22-IT0034,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0005,8380,2.084
5997,CHBE,605684,PI22010594,2022-01-25T00:00:00.0000000,Alkalis,RM02/0001,27160,0.3481185567010309
5998,CHBE,600558,PI22010305,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0005,4750,1.9824000000000004
5999,CHIT,466600,22-IT0031,2022-01-25T00:00:00.0000000,acid,RM01/0006,26660,1.4
6000,CHBE,602572,PI22010673,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0002,25160,1.541
6001,CHIT,466470,22-IT0033,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0003,21160,1.791
6002,CLOVER,AKZO2,59220,2022-01-25T00:00:00.0000000,builder,RM20/0015,26860,1.14720117
6003,UNX,2891,20220024387,2022-01-25T00:00:00.0000000,Alkalis,RM02/0001,22000.63755103924,0.4229155476324136
6004,CFH UK,500521,PINV22076,2022-01-25T00:00:00.0000000,Alkalis,RM02/0001,27900,0.267488112
6005,CHBE,602533,PI22010309,2022-01-25T00:00:00.0000000,acid,RM01/0001,27000,1.5322900000000002
6006,CHBE,601667,PI22010316,2022-01-25T00:00:00.0000000,Alkalis,RM02/0001,26840,0.355
6007,CHBE,602923,PI22010308,2022-01-25T00:00:00.0000000,non-ionic surfactant,RM12/0005,8550,2.1
6008,CFH UK,500265,PINV22180,2022-01-24T00:00:00.0000000,Bleaching agent,RM04/0006,25180,0.24788769
6009,CHBE,600021,PI22010279,2022-01-24T00:00:00.0000000,acid,RM01/0004,20080,1.3299999999999998
6010,CFH UK,500116,PINV22040,2022-01-24T00:00:00.0000000,acid,RM01/0006,1730,1.2682626
6011,CHBE,600347,PI22010291,2022-01-24T00:00:00.0000000,solvent,RM08/0017,25060,2.82
6012,CHBE,600848,PI22010587,2022-01-24T00:00:00.0000000,Bleaching agent,RM04/0001,28140,0.486
6013,CHBE,600025,PI22010287,2022-01-24T00:00:00.0000000,Alkalis,RM02/0001,29060,0.223
6014,CHBE,601046,PI22010451,2022-01-24T00:00:00.0000000,acid,RM01/0001,24980,1.1
6015,CHBE,601085,PI22010292,2022-01-24T00:00:00.0000000,anionic surfactant,RM10/0002,19960,1.345
6016,CFH UK,500017,PINV22198,2022-01-24T00:00:00.0000000,builder,RM20/0020,26900,0.939999713
6017,CUK,502475,PINV108911,2022-01-24T00:00:00.0000000,non-ionic surfactant,RM12/0005,20060,2.4200756340000003
6018,CHBE,602572,PI22010586,2022-01-24T00:00:00.0000000,non-ionic surfactant,RM12/0003,25220,1.721
6019,CHBE,600025,PI22010286,2022-01-24T00:00:00.0000000,Alkalis,RM02/0001,28680,0.223
6020,CHBE,600558,PI22010274,2022-01-24T00:00:00.0000000,fatty acid,RM14/0001,9623,1.5934999480411516
6021,CFH UK,500116,PINV22038,2022-01-24T00:00:00.0000000,non-ionic surfactant,RM12/0003,1000,1.987713384
6022,CHBE,601046,PI22010446,2022-01-24T00:00:00.0000000,acid,RM01/0001,24980,1.1
6023,CHBE,602572,PI22010588,2022-01-24T00:00:00.0000000,non-ionic surfactant,RM12/0005,24640,2.014
6024,CHBE,605684,PI22010277,2022-01-24T00:00:00.0000000,Alkalis,RM02/0002,28080,0.961
6025,CHBE,601392,PI22010270,2022-01-24T00:00:00.0000000,Alkalis,RM02/0001,24692,0.333000162
6026,CHBE,601392,PI22010271,2022-01-24T00:00:00.0000000,Alkalis,RM02/0001,24995,0.3330002000400079
6027,CHBE,602533,PI22010216,2022-01-21T00:00:00.0000000,acid,RM01/0001,27000,1.5322900000000002
6028,CHBE,601667,PI22010223,2022-01-21T00:00:00.0000000,Alkalis,RM02/0001,24920,0.355
6029,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,Alkalis,RM02/0002,1492,0.8180600000000002
6030,CHBE,601667,PI22010224,2022-01-21T00:00:00.0000000,Alkalis,RM02/0001,26800,0.355
6031,CLOVER,TENN1,59171,2022-01-21T00:00:00.0000000,anionic surfactant,RM10/0002,15000,1.83898077
6032,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,Alkalis,RM02/0002,1496,0.8180600000000002
6033,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,builder,RM20/0020,1249,1.0266653
6034,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,builder,RM20/0020,1246,1.0266653
6035,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,builder,RM20/0020,1247,1.0266653
6036,CHBE,601392,PI22010219,2022-01-21T00:00:00.0000000,Alkalis,RM02/0001,24702,0.333000162
6037,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,builder,RM20/0020,1247,1.0266653
6038,CHBE,602572,PI22010581,2022-01-21T00:00:00.0000000,non-ionic surfactant,RM12/0003,25180,1.721
6039,CHBE,601046,PI22010440,2022-01-21T00:00:00.0000000,acid,RM01/0001,24780,1.1
6040,CHCZ,49613464,3020275025,2022-01-21T00:00:00.0000000,anionic surfactant,RM10/0001,992,0.6339965
6041,CHBE,603138,PI22010350,2022-01-21T00:00:00.0000000,Solvent,RM08/0010,25560,1.46
6042,UNX,3206,20220024412,2022-01-21T00:00:00.0000000,acid,RM01/0006,4626.6896489159035,2.130290584
6043,CFH UK,500103,PINV22083,2022-01-21T00:00:00.0000000,acid,RM01/0007,27960,0.344736834
6044,CHBE,600848,PI22010585,2022-01-21T00:00:00.0000000,Bleaching agent,RM04/0001,27740,0.486
6045,UNX,1667,20220024392,2022-01-21T00:00:00.0000000,builder,RM20/0020,2540.143336659711,1.861418957
6046,CHBE,602533,PI22010217,2022-01-21T00:00:00.0000000,acid,RM01/0001,27000,1.5322900000000002
6047,CHBE,602572,PI22010582,2022-01-21T00:00:00.0000000,non-ionic surfactant,RM12/0008,10200,1.744
6048,CUK,502381,PINV108045,2022-01-21T00:00:00.0000000,Alkalis,RM02/0001,28000,0.283629636
6049,CHBE,601667,PI22010584,2022-01-21T00:00:00.0000000,Alkalis,RM02/0001,26760,0.355
6050,CFH UK,500521,PINV22108,2022-01-20T00:00:00.0000000,Alkalis,RM02/0001,27620,0.267488112
6051,PLIWA,830032,PI2201062,2022-01-20T00:00:00.0000000,anionic surfactant,RM10/0001,1000,1.015
6052,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Bleaching agent,RM04/0006,1252,0.3026822
6053,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Bleaching agent,RM04/0006,1252,0.3026822
6054,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Bleaching agent,RM04/0006,1253,0.3026822
6055,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Bleaching agent,RM04/0006,1275,0.3026822
6056,CHBE,603108,PI22010267,2022-01-20T00:00:00.0000000,solvent,RM08/0017,17440,2.66
6057,CUK,500086,PINV108044,2022-01-20T00:00:00.0000000,builder,RM20/0001,7500,3.1706565
6058,CFH UK,500103,PINV22109,2022-01-20T00:00:00.0000000,acid,RM01/0007,27980,0.344736834
6059,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Alkalis,RM02/0002,1524,0.8998659999999999
6060,CHCZ,27494942,100220407,2022-01-20T00:00:00.0000000,Bleaching agent,RM04/0006,1276,0.3026822
6061,CHIT,498928,22-IT0002,2022-01-19T00:00:00.0000000,non-ionic surfactant,RM12/0005,4750,2.6700000000000004
6062,CUK,500296,PINV108005,2022-01-19T00:00:00.0000000,fatty acid,RM14/0001,4500,2.293249374
6063,CFH UK,500103,PINV22086,2022-01-19T00:00:00.0000000,acid,RM01/0007,27540,0.3447368339999999
6064,CFH UK,500521,PINV22110,2022-01-19T00:00:00.0000000,Alkalis,RM02/0001,27540,0.267488112
6065,CHCZ,27494942,100220255,2022-01-19T00:00:00.0000000,Alkalis,RM02/0001,23660,0.4008494
6066,CFH UK,500521,PINV22154,2022-01-19T00:00:00.0000000,Alkalis,RM02/0001,28000,0.267488112
6067,CFH UK,500629,PINV22084,2022-01-19T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,4.94622414
6068,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1234,0.3026822
6069,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,acid,RM01/0006,1650,1.6770230000000002
6070,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1264,0.3026822
6071,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,acid,RM01/0006,1572,1.6770230000000002
6072,CFH UK,500521,PINV21897,2022-01-18T00:00:00.0000000,Alkalis,RM02/0001,28000,0.267488112
6073,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,acid,RM01/0006,1615,1.6770230000000002
6074,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,acid,RM01/0006,1630,1.677023
6075,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1263,0.3026822
6076,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1217,0.3026822
6077,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1271,0.3026822
6078,CHCZ,27494942,100220421,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,1273,0.3026822000000001
6079,UNX,2891,20220024211,2022-01-18T00:00:00.0000000,Bleaching agent,RM04/0006,20818.34305996553,0.1621666885138548
6080,CFH UK,500521,PINV21907,2022-01-17T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2674881119999999
6081,CFH UK,500103,PINV22356,2022-01-17T00:00:00.0000000,acid,RM01/0007,27660,0.344736834
6082,CHBE,601667,PI22010578,2022-01-17T00:00:00.0000000,Alkalis,RM02/0001,26820,0.355
6083,CFH UK,500521,PINV21908,2022-01-17T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2674881119999999
6084,CFH UK,500103,PINV21902,2022-01-17T00:00:00.0000000,acid,RM01/0007,28020.000000000004,0.3447368339999999
