,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
244,CHES,400216,FP24-00589,2024-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,1000.0,0.71
245,CHCZ,63988186,1410353764,2024-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,512.0,0.5807232
246,CHCZ,63988186,1410353764,2024-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,999.0,0.5807232
247,CHES,400041,FP24-00570,2024-02-22T00:00:00.0000000,non-ionic surfactant,RM12/0008,1000.0,2.4000000000000004
248,CHES,400216,FP24-00588,2024-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,3000.0,0.71
249,CHCZ,61498882,24400087,2024-02-22T00:00:00.0000000,builder,RM20/0001,1249.0,1.4115990528000002
250,EUROSANEX,400216,FP24-00587,2024-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,4000.0,0.71
251,CHBE,602923,PI24020297,2024-02-22T00:00:00.0000000,non-ionic surfactant,RM12/0002,23940.0,1.54
252,CHBE,602923,PI24020296,2024-02-22T00:00:00.0000000,non-ionic surfactant,RM12/0005,20060.0,1.793
253,CHBE,602533,PI24020302,2024-02-22T00:00:00.0000000,acid,RM01/0001,26920.0,0.6031801634472511
254,CHCZ,63988186,1410353764,2024-02-22T00:00:00.0000000,Bleaching agent,RM04/0006,1212.0,0.347616
255,CHES,400149,FP24-00579,2024-02-22T00:00:00.0000000,acid,RM01/0004,8800.0,0.895
256,CHES,400173,FP24-00530,2024-02-21T00:00:00.0000000,acid,RM01/0007,4800.0,0.46
257,CHES,400138,FP24-00520,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,24860.0,0.35
258,EUROSANEX,400106,FP24-00509,2024-02-21T00:00:00.0000000,non-ionic surfactant,RM12/0012,23800.0,2.75
259,CHES,400138,FP24-00522,2024-02-21T00:00:00.0000000,Bleaching agent,RM04/0006,25520.0,0.155
260,CHES,400011,FP24-00549,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,23640.0,0.33
261,CHES,400138,FP24-00519,2024-02-21T00:00:00.0000000,Bleaching agent,RM04/0006,15740.0,0.155
262,CHES,400136,FP24-00557,2024-02-21T00:00:00.0000000,builder,RM20/0020,24560.0,0.8000000000000002
263,CHES,400138,FP24-00524,2024-02-21T00:00:00.0000000,Bleaching agent,RM04/0006,25740.0,0.155
264,CHES,400011,FP24-00548,2024-02-21T00:00:00.0000000,Bleaching agent,RM04/0006,25620.0,0.115
265,EUROSANEX,400041,FP24-00552,2024-02-21T00:00:00.0000000,anionic surfactant,RM10/0002,12399.999999999998,1.6300000000000003
266,CFH UK,500521,PINV36829,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,27340.000000000004,0.3286417649999999
267,CFH UK,500521,PINV36830,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,27580.0,0.328641765
268,CFH UK,500521,PINV36828,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,27540.0,0.328641765
269,CHES,400138,FP24-00521,2024-02-21T00:00:00.0000000,Alkalis,RM02/0001,24760.000000000004,0.3499999999999999
270,CFH UK,500017,PINV36827,2024-02-20T00:00:00.0000000,builder,RM20/0020,27160.0,0.7400002868047602
271,CFH UK,500709,PINV36769,2024-02-20T00:00:00.0000000,acid,RM01/0007,27540.0,0.2622560363536674
272,CFH UK,500019,PINV36765,2024-02-20T00:00:00.0000000,Alkalis,RM02/0001,27200.0,0.32287612
273,CHCZ,41195469,3547889383,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0005,947.0,3.197325960000001
274,CHCZ,41195469,3547889383,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0005,946.0,3.197325960000001
275,CHCZ,41195469,3547889383,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0005,947.0,3.197325960000001
276,CHCZ,41195469,3547889383,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0005,947.0,3.197325960000001
277,CHCZ,41195469,3547889383,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0005,946.0,3.197325960000001
278,CFH UK,500521,PINV36766,2024-02-20T00:00:00.0000000,Alkalis,RM02/0001,27400.0,0.328641765
279,CFH UK,500521,PINV36767,2024-02-20T00:00:00.0000000,Alkalis,RM02/0001,27280.0,0.328641765
280,CHCZ,27494942,100240829,2024-02-20T00:00:00.0000000,Alkalis,RM02/0002,1510.0,0.552096
281,CHCZ,41195469,3545921891,2024-02-20T00:00:00.0000000,non-ionic surfactant,RM12/0003,22960.0,1.5674128128
282,CHCZ,27494942,100240796,2024-02-20T00:00:00.0000000,Alkalis,RM02/0001,23740.0,0.3087647999999999
283,CFH UK,500521,PINV37056,2024-02-19T00:00:00.0000000,Alkalis,RM02/0001,27160.0,0.328641765
284,CHES,400173,FP24-00485,2024-02-19T00:00:00.0000000,acid,RM01/0007,1200.0,0.46
285,CHBE,605684,PI24020926,2024-02-19T00:00:00.0000000,Bleaching agent,RM04/0006,27980.0,0.225
286,CUK,502475,PINV125462,2024-02-19T00:00:00.0000000,non-ionic surfactant,RM12/0003,20140.0,1.811565659
287,CHES,400042,FP24-00477,2024-02-19T00:00:00.0000000,builder,RM20/0015,2500.0,1.125
288,CFH UK,500265,PINV36777,2024-02-19T00:00:00.0000000,Bleaching agent,RM04/0006,25100.0,0.20756322
289,CFH UK,500521,PINV37055,2024-02-19T00:00:00.0000000,Alkalis,RM02/0001,27660.0,0.328641765
290,CHBE,605684,PI24020266,2024-02-18T00:00:00.0000000,Alkalis,RM02/0001,28480.0,0.275
291,CHBE,605684,PI24020265,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0006,27960.0,0.225
292,CHBE,600021,PI24020262,2024-02-18T00:00:00.0000000,acid,RM01/0004,22020.0,0.625
293,CHBE,600025,PI24020252,2024-02-18T00:00:00.0000000,Alkalis,RM02/0001,28940.0,0.275
294,CHBE,602572,PI24020919,2024-02-18T00:00:00.0000000,non-ionic surfactant,RM12/0005,20040.0,1.784
295,CHBE,600848,PI24020247,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0001,28120.0,0.325
296,CHBE,600848,PI24020064,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0001,28040.0,0.325
297,CHBE,600025,PI24020291,2024-02-18T00:00:00.0000000,Alkalis,RM02/0001,28640.0,0.275
298,CHBE,600558,PI24020248,2024-02-18T00:00:00.0000000,fatty acid,RM14/0001,9652.0,1.2573995026937423
299,CHBE,600848,PI24020282,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.325
300,CHBE,601046,PI24020281,2024-02-18T00:00:00.0000000,acid,RM01/0001,25040.0,0.58
301,CHBE,600848,PI24020267,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.325
302,CHBE,600435,PI24020268,2024-02-18T00:00:00.0000000,solvent,RM08/0017,25000.0,1.025
303,CHBE,600848,PI24020270,2024-02-18T00:00:00.0000000,Bleaching agent,RM04/0001,27700.0,0.325
304,CHES,400138,FP24-00450,2024-02-16T00:00:00.0000000,Alkalis,RM02/0001,25320.0,0.36
305,CFH UK,500521,PINV36757,2024-02-16T00:00:00.0000000,Alkalis,RM02/0001,27720.0,0.328641765
306,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1247.0,0.347616
307,CHBE,602572,PI24020148,2024-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0008,10100.0,1.814
308,CHBE,601085,PI24020080,2024-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0002,21400.0,1.508
309,CHBE,600848,PI24020135,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0001,27920.0,0.325
310,CHBE,600848,PI24020170,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0001,27780.0,0.325
311,CFH UK,500521,PINV36751,2024-02-15T00:00:00.0000000,Alkalis,RM02/0001,27580.0,0.328641765
312,CHBE,602572,PI24020147,2024-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0005,20080.0,1.784
313,CHBE,601085,PI24020079,2024-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0003,21060.0,1.443
314,CFH UK,500521,PINV36750,2024-02-15T00:00:00.0000000,Alkalis,RM02/0001,26900.0,0.328641765
315,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1233.0,0.347616
316,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1237.0,0.347616
317,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1256.0,0.347616
318,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1254.0,0.347616
319,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1243.0,0.347616
320,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1227.0,0.347616
321,CHBE,601046,PI24020149,2024-02-15T00:00:00.0000000,acid,RM01/0001,25100.0,0.58
322,CHCZ,63988186,1410353054,2024-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1203.0,0.347616
323,CFH UK,500521,PINV36746,2024-02-14T00:00:00.0000000,Alkalis,RM02/0001,27540.0,0.328641765
324,CHBE,600848,PI24020173,2024-02-14T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.325
325,CHBE,602533,PI24020174,2024-02-14T00:00:00.0000000,acid,RM01/0001,27060.0,0.603179970436068
326,CFH UK,500709,PINV36742,2024-02-14T00:00:00.0000000,acid,RM01/0007,27700.0,0.2622560868407943
327,CFH UK,500265,PINV36744,2024-02-14T00:00:00.0000000,Bleaching agent,RM04/0006,24980.0,0.20756322
328,CHBE,600489,PI24020128,2024-02-14T00:00:00.0000000,anionic surfactant,RM10/0001,10040.0,0.5349999999999999
329,CHBE,601392,PI24020178,2024-02-14T00:00:00.0000000,Alkalis,RM02/0002,27960.0,0.542
330,CFH UK,500472,PINV36933,2024-02-14T00:00:00.0000000,anionic surfactant,RM10/0001,20060.0,0.570798855
331,CFH UK,500521,PINV36667,2024-02-13T00:00:00.0000000,Alkalis,RM02/0001,27680.0,0.328641765
332,CFH UK,500521,PINV36666,2024-02-13T00:00:00.0000000,Alkalis,RM02/0001,27660.0,0.328641765
333,CUK,502475,PINV125311,2024-02-13T00:00:00.0000000,non-ionic surfactant,RM12/0005,23040.0,2.163270004
334,CLOVER,INOV1,64814,2024-02-13T00:00:00.0000000,Bleaching agent,RM04/0006,15080.0,0.21909451
335,CHBE,602923,PI24020212,2024-02-13T00:00:00.0000000,non-ionic surfactant,RM12/0005,20160.0,1.79
336,CHBE,605684,PI24020210,2024-02-13T00:00:00.0000000,Alkalis,RM02/0001,28460.0,0.275
337,CHBE,605684,PI24020211,2024-02-13T00:00:00.0000000,Bleaching agent,RM04/0006,27940.0,0.225
338,UNX,2891,20240035466,2024-02-12T00:00:00.0000000,Alkalis,RM02/0001,21751.350682852168,0.3808222850468903
339,CFH UK,500019,PINV36664,2024-02-12T00:00:00.0000000,Alkalis,RM02/0001,27940.0,0.33440741
340,CFH UK,500709,PINV36661,2024-02-12T00:00:00.0000000,acid,RM01/0007,27640.0,0.2622563287239508
341,CFH UK,500521,PINV36662,2024-02-12T00:00:00.0000000,Alkalis,RM02/0001,27480.0,0.328641765
342,CHBE,600025,PI24020022,2024-02-12T00:00:00.0000000,Alkalis,RM02/0001,28640.0,0.275
343,CHBE,601046,PI24020039,2024-02-09T00:00:00.0000000,acid,RM01/0001,25060.0,0.58
344,CHBE,600848,PI24020031,2024-02-09T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.325
345,CHBE,600848,PI24020026,2024-02-09T00:00:00.0000000,Bleaching agent,RM04/0001,27660.0,0.325
346,CHBE,602572,PI24020038,2024-02-09T00:00:00.0000000,acid,RM01/0004,21220.0,0.66
347,CHBE,600558,PI24020030,2024-02-09T00:00:00.0000000,fatty acid,RM14/0001,2949.0,1.2573991183452018
348,CHBE,602572,PI24020037,2024-02-09T00:00:00.0000000,non-ionic surfactant,RM12/0003,20780.0,1.443
349,CFH UK,500521,PINV36653,2024-02-09T00:00:00.0000000,Alkalis,RM02/0001,27420.0,0.328641765
350,CFH UK,500521,PINV36643,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27280.0,0.328641765
351,CHCZ,27494942,,2024-02-08T00:00:00.0000000,builder,RM20/0020,1300.0,0.9651456
352,CHCZ,27494942,,2024-02-08T00:00:00.0000000,builder,RM20/0020,1291.0,0.9651456
353,CFH UK,500521,PINV36648,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,26720.0,0.328641765
354,CFH UK,500521,PINV36639,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27740.0,0.328641765
355,CFH UK,500521,PINV36645,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27400.0,0.328641765
356,CFH UK,500521,PINV36640,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27420.0,0.328641765
357,CFH UK,500521,PINV36642,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27580.0,0.328641765
358,CHCZ,27494942,100240611,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,23800.0,0.3087647999999999
359,CFH UK,500521,PINV36644,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27940.0,0.328641765
360,CFH UK,500521,PINV36641,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27440.0,0.328641765
361,CFH UK,500521,PINV36647,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,27540.0,0.328641765
362,CHCZ,27494942,,2024-02-08T00:00:00.0000000,builder,RM20/0020,1284.0,0.9651456
363,CHBE,605684,PI24020019,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,27900.0,0.225
364,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1249.0,0.347616
365,UNX,2891,20240035352,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,21775.163653270432,0.3899553733881893
366,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1269.0,0.347616
367,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1257.0,0.347616
368,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1224.0,0.347616
369,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1225.0,0.347616
370,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1247.0,0.347616
371,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1254.0,0.347616
372,CHBE,605684,PI24020047,2024-02-08T00:00:00.0000000,Alkalis,RM02/0001,57280.0,0.275
373,CFH UK,500709,PINV36631,2024-02-08T00:00:00.0000000,acid,RM01/0007,27980.0,0.2622560707723374
374,CHCZ,63988186,1410352451,2024-02-08T00:00:00.0000000,Bleaching agent,RM04/0006,1249.0,0.347616
375,CHBE,600347,PI24020186,2024-02-07T00:00:00.0000000,solvent,RM08/0017,24320.0,1.095
376,CFH UK,500019,PINV36632,2024-02-07T00:00:00.0000000,Alkalis,RM02/0001,27600.0,0.3344074100000001
377,CFH UK,500709,PINV36618,2024-02-06T00:00:00.0000000,acid,RM01/0007,27980.0,0.2622560707723374
378,CFH UK,500017,PINV36634,2024-02-06T00:00:00.0000000,builder,RM20/0020,26740.0,0.7400002868047599
379,CHCZ,27494942,100240579,2024-02-06T00:00:00.0000000,Alkalis,RM02/0002,1540.0,0.552096
380,PLIWA,830075,PI2402006,2024-02-06T00:00:00.0000000,Alkalis,RM02/0001,7000.0,0.416
381,CHCZ,27494942,100240579,2024-02-06T00:00:00.0000000,acid,RM01/0006,1608.0,1.0346688000000002
382,CHCZ,27494942,100240579,2024-02-06T00:00:00.0000000,builder,RM20/0020,1281.0,0.8833536
383,CLOVER,STEP1,64759,2024-02-05T00:00:00.0000000,anionic surfactant,RM10/0001,24280.0,0.54197063
384,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1207.0,0.347616
385,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1251.0,0.347616
386,CHBE,600435,PI24020050,2024-02-02T00:00:00.0000000,solvent,RM08/0017,25000.0,1.1
387,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1242.0,0.347616
388,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1267.0,0.347616
389,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1203.0,0.347616
390,CHBE,600848,PI24020006,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.325
391,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1225.0,0.347616
392,CHCZ,63988186,1410352087,2024-02-02T00:00:00.0000000,Bleaching agent,RM04/0006,1249.0,0.347616
393,CHBE,600848,PI24020010,2024-02-01T00:00:00.0000000,Bleaching agent,RM04/0001,28020.0,0.325
394,CHCZ,27494942,100240515,2024-02-01T00:00:00.0000000,builder,RM20/0020,1276.0,0.8833536
395,CHBE,605684,PI24020927,2024-02-01T00:00:00.0000000,Alkalis,RM02/0001,56720.0,0.275
396,CHCZ,27494942,100240515,2024-02-01T00:00:00.0000000,builder,RM20/0020,1285.0,0.8833536
397,CHCZ,42937400,2411200420,2024-02-01T00:00:00.0000000,builder,RM20/0001,1250.0,2.03539392
398,CHCZ,42937400,2411200420,2024-02-01T00:00:00.0000000,builder,RM20/0001,1252.0,2.03539392
399,CHES,400138,FP24-00338,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,15720.0,0.17
400,CHBE,601046,PI24010502,2024-01-31T00:00:00.0000000,acid,RM01/0001,25000.0,0.58
401,CHES,400011,FP24-00287,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,23820.0,0.36
402,CHES,400041,FP24-00294,2024-01-31T00:00:00.0000000,anionic surfactant,RM10/0001,24220.0,0.51
403,CHES,400138,FP24-00339,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,14780.0,0.1699999999999999
404,CHES,400050,FP24-00361,2024-01-31T00:00:00.0000000,acid,RM01/0004,9280.0,0.965
405,CHES,400050,FP24-00291,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,7999.999999999996,0.482
406,CHBE,600347,PI24010505,2024-01-31T00:00:00.0000000,solvent,RM08/0017,24900.0,1.095
407,CHBE,601046,PI24010463,2024-01-31T00:00:00.0000000,acid,RM01/0001,25020.0,0.58
408,CHBE,600848,PI24010473,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,27680.0,0.325
409,CHBE,601085,PI24010515,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,21300.0,1.508
410,CHBE,601085,PI24010535,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,21240.0,1.508
411,CHBE,601085,PI24010514,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,21120.0,1.443
412,CHBE,601085,PI24010506,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,21100.0,1.443
413,CHBE,600021,PI24010707,2024-01-31T00:00:00.0000000,acid,RM01/0004,20700.0,0.625
414,CHBE,602572,PI24010504,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,20180.0,1.784
415,CHBE,600558,PI24010467,2024-01-31T00:00:00.0000000,fatty acid,RM14/0001,7467.0,1.2608999598232218
416,CHBE,600848,PI24010469,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,27780.0,0.325
417,CHBE,600848,PI24010508,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,27800.0,0.325
418,CHBE,600848,PI24010472,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,27980.0,0.325
419,CFH UK,500709,PINV36276,2024-01-31T00:00:00.0000000,acid,RM01/0007,27520.0,0.2622559776246366
420,CHBE,601667,PI24010521,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,28260.0,0.287
421,CHBE,605684,PI24010470,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,28440.0,0.275
422,CHBE,601667,PI24010714,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,28620.0,0.287
423,CFH UK,500265,PINV36323,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,25120.0,0.19603193
424,CHBE,602989,PI24010890,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,28760.0,0.28
425,CHBE,600025,PI24010464,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,28800.0,0.275
426,CFH UK,500521,PINV36324,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,26540.0,0.3344074100000001
427,CFH UK,500521,PINV36325,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,27340.000000000004,0.33440741
428,CHBE,600168,PI24010711,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,29200.0,0.34155
429,CHBE,602533,PI24010512,2024-01-31T00:00:00.0000000,acid,RM01/0001,27020.0,0.577659881569208
430,CHES,400138,FP24-00336,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,25800.0,0.155
431,CHBE,602656,PI24010709,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,88324.0,0.225
432,EUROSANEX,400138,FP24-00342,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,25640.0,0.36
433,CHBE,600168,PI24010712,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0001,435480.0,0.341549990814733
434,CHES,400007,FP24-00271,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,1900.0,2.4000000000000004
435,CHES,400216,FP24-00293,2024-01-31T00:00:00.0000000,anionic surfactant,RM10/0001,3000.0,0.71
436,CHIT,464010,24-ITUE001,2024-01-31T00:00:00.0000000,builder,RM20/0020,27780.000000000004,0.73
437,CHIT,494030,24-IT0053,2024-01-31T00:00:00.0000000,acid,RM01/0004,9980.0,0.78
438,CHIT,487190,24-IT0110,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,27860.0,0.3199999999999999
439,CHIT,498950,24-IT0055,2024-01-31T00:00:00.0000000,Bleaching agent,RM04/0006,25420.0,0.22
440,CHIT,494030,24-IT0053,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,52420.0,0.3250972911102632
441,CHIT,487190,24-IT0072,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,56880.0,0.3224279184247538
442,CUK,502381,PINV125073,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,26780.0,0.354010603
443,CHIT,487190,24-IT0122,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,27800.000000000004,0.3199999999999999
444,CHIT,494030,24-IT0070,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,27680.0,0.32
445,CHIT,489630,24-IT0107,2024-01-31T00:00:00.0000000,Solvent,RM08/0010,2000.0,0.7400000000000001
446,CHIT,467120,24-IT0069,2024-01-31T00:00:00.0000000,anionic surfactant,RM10/0001,10000.0,0.46
447,CHIT,489630,24-IT0107,2024-01-31T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,1.7500000000000002
448,CHIT,487210,24-ITUE002,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,1800.0,2.242
449,CHIT,466470,24-IT0045,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,26020.0,1.52
450,CHIT,466470,24-IT0114,2024-01-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,14820.000000000002,1.954
451,CUK,502381,PINV125153,2024-01-31T00:00:00.0000000,Alkalis,RM02/0001,27460.0,0.3424793129999999
452,CHCZ,27494942,100240454,2024-01-30T00:00:00.0000000,builder,RM20/0020,1290.0,0.8833536
453,CHCZ,27494942,100240454,2024-01-30T00:00:00.0000000,builder,RM20/0020,1280.0,0.8833536
454,CHBE,605684,PI24010454,2024-01-30T00:00:00.0000000,Bleaching agent,RM04/0006,27920.0,0.225
455,CHBE,602572,PI24010445,2024-01-30T00:00:00.0000000,non-ionic surfactant,RM12/0003,20780.0,1.443
456,CHBE,602923,PI24010462,2024-01-30T00:00:00.0000000,non-ionic surfactant,RM12/0005,20180.0,1.7900000000000005
457,CHBE,600848,PI24010437,2024-01-30T00:00:00.0000000,Bleaching agent,RM04/0001,27660.0,0.325
458,UNX,2890,20240035356,2024-01-30T00:00:00.0000000,builder,RM20/0020,3265.898575705344,2.02653489892
459,CHBE,601667,PI24010443,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,27780.0,0.287
460,CHES,400173,FP24-00248,2024-01-30T00:00:00.0000000,acid,RM01/0007,4800.0,0.46
461,CHBE,601667,PI24010442,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,28660.0,0.287
462,CHBE,605684,PI24010455,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,28720.0,0.275
463,CFH UK,500709,PINV36320,2024-01-30T00:00:00.0000000,acid,RM01/0007,27980.0,0.2799564772844889
464,CHBE,600347,PI24010440,2024-01-30T00:00:00.0000000,solvent,RM08/0017,25060.0,1.095
465,CHBE,601046,PI24010446,2024-01-30T00:00:00.0000000,acid,RM01/0001,25040.0,0.58
466,CHES,400011,FP24-00251,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,46640.0,0.36
467,FLUID CHEM,,S2501-1,2024-01-30T00:00:00.0000000,Bleaching agent,RM04/0006,2420.0,0.5402523760330576
468,CHES,400011,FP24-00252,2024-01-30T00:00:00.0000000,Bleaching agent,RM04/0006,25660.0,0.125
469,CHES,400011,FP24-00231,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,23940.0,0.36
470,CHES,400041,FP24-00247,2024-01-30T00:00:00.0000000,builder,RM20/0015,2500.0,1.26
471,CHBE,601667,PI24010441,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,28300.0,0.287
472,CFH UK,500521,PINV36322,2024-01-30T00:00:00.0000000,Alkalis,RM02/0001,27240.0,0.33440741
473,CHCZ,27494942,100240454,2024-01-30T00:00:00.0000000,Alkalis,RM02/0002,1512.0,0.5684544
474,UNX,1290,20240035354,2024-01-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,3120.747527896217,2.4814713048
