,RM04/0001,RM04/0006,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,Electricity_1,PNGASEUUSDM_2,Electricity_2,PNGASEUUSDM_3,Electricity_3,PNGASEUUSDM_4,Electricity_4,PNGASEUUSDM_5,Electricity_5,PNGASEUUSDM_6,Electricity_6,PNGASEUUSDM_7,Electricity_7,PNGASEUUSDM_8,Electricity_8,PNGASEUUSDM_9,Electricity_9,PNGASEUUSDM_10,Electricity_10,PNGASEUUSDM_11,Electricity_11,PNGASEUUSDM_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
170,True,False,2020,1,2020-01-31,bleaching agent,0.28739772961598664,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315,0.2741774974331099,0.2821479129274242,0.2644812517306558,0.26528333905863577,0.264
171,True,False,2020,2,2020-02-29,bleaching agent,0.28833750424808835,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315,0.2741774974331099,0.2821479129274242,0.2644812517306558,0.26528333905863577
172,True,False,2020,3,2020-03-31,bleaching agent,0.2808522768315736,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315,0.2741774974331099,0.2821479129274242,0.2644812517306558
173,True,False,2020,4,2020-04-30,bleaching agent,0.2909218828379734,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315,0.2741774974331099,0.2821479129274242
174,True,False,2020,5,2020-05-31,bleaching agent,0.28248215689209927,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315,0.2741774974331099
175,True,False,2020,6,2020-06-30,bleaching agent,0.28113750721396624,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335,0.26515501581530315
176,True,False,2020,7,2020-07-31,bleaching agent,0.28933750423800647,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069,0.26477000752423335
177,True,False,2020,8,2020-08-31,bleaching agent,0.29059722772752933,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061,0.2724812500790069
178,True,False,2020,9,2020-09-30,bleaching agent,0.2828269283063754,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166,0.2706077058215061
179,True,False,2020,10,2020-10-31,bleaching agent,0.2808522771660598,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537,0.28619722464560166
180,True,False,2020,11,2020-11-30,bleaching agent,0.2905972247255366,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913,0.2784442312886537
181,True,False,2020,12,2020-12-31,bleaching agent,0.2814861158572857,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664,0.2686109351792913
182,True,False,2021,1,2021-01-31,bleaching agent,0.3463700003276862,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835,0.28739772961598664
183,True,False,2021,2,2021-02-28,bleaching agent,0.29052222595633226,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,2.99547720316124,46.73,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736,0.28833750424808835
184,True,False,2021,3,2021-03-31,bleaching agent,0.29713076618409134,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,2.78982367083096,35.49,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734,0.2808522768315736
185,True,False,2021,4,2021-04-30,bleaching agent,0.29007000405533273,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,2.08388220243467,30.54,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927,0.2909218828379734
186,True,False,2021,5,2021-05-31,bleaching agent,0.2959700016939821,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,1.46261232047386,19.9,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624,0.28248215689209927
187,True,False,2021,6,2021-06-30,bleaching agent,0.29680000729943645,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,1.64729998235994,24.62,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647,0.28113750721396624
188,True,False,2021,7,2021-07-31,bleaching agent,0.2900700011996521,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,1.64086282218474,25.98,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933,0.28933750423800647
189,True,False,2021,8,2021-08-31,bleaching agent,0.29186470648818774,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,2.61156554603956,31.8,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754,0.29059722772752933
190,True,False,2021,9,2021-09-30,bleaching agent,0.2984624973213782,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,3.85499557430583,37.58,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598,0.2828269283063754
191,True,False,2021,10,2021-10-31,bleaching agent,0.3300714285714285,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,4.81382163501778,44.16,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366,0.2808522771660598
192,True,False,2021,11,2021-11-30,bleaching agent,0.40090000296768397,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,4.78350794364508,48.65,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857,0.2905972247255366
193,True,False,2021,12,2021-12-31,bleaching agent,0.33706363860098554,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,5.82863918292304,43.44,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862,0.2814861158572857
194,True,False,2022,1,2022-01-31,bleaching agent,0.4811666666666667,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,7.3028206615582,47.18,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226,0.3463700003276862
195,True,False,2022,2,2022-02-28,bleaching agent,0.4125082664789726,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,6.17134082863617,56.1,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134,0.29052222595633226
196,True,False,2022,3,2022-03-31,bleaching agent,0.43237237067798145,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,6.2051973852943,50.87,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273,0.29713076618409134
197,True,False,2022,4,2022-04-30,bleaching agent,0.5951249999999999,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,7.28272360640966,44.17,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821,0.29007000405533273
198,True,False,2022,5,2022-05-31,bleaching agent,0.35690138784912673,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,9.00470403539613,46.58,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645,0.2959700016939821
199,True,False,2022,6,2022-06-30,bleaching agent,0.4245062481094979,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,10.3241391134511,58.44,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521,0.29680000729943645
200,True,False,2022,7,2022-07-31,bleaching agent,0.4588774087042691,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,12.5242466046791,65.07,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774,0.2900700011996521
201,True,False,2022,8,2022-08-31,bleaching agent,0.6079358691340565,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,15.2790291163123,77.7,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782,0.29186470648818774
202,True,False,2022,9,2022-09-30,bleaching agent,0.7550276309282277,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,22.2328272437545,92.46,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285,0.2984624973213782
203,True,False,2022,10,2022-10-31,bleaching agent,0.7257236101745108,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,29.8141428882624,114.54,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397,0.3300714285714285
204,True,False,2022,11,2022-11-30,bleaching agent,0.5034744061728141,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,27.383826081171,195.42,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554,0.40090000296768397
205,True,False,2022,12,2022-12-31,bleaching agent,0.5833797963173398,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,37.3633630624997,182.32,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667,0.33706363860098554
206,True,False,2023,1,2023-01-31,bleaching agent,0.5653447661925058,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,27.8909447947364,236.2,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726,0.4811666666666667
207,True,False,2023,2,2023-02-28,bleaching agent,0.503297390298619,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,26.9842813404776,317.22,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145,0.4125082664789726
208,True,False,2023,3,2023-03-31,bleaching agent,0.4723889566286446,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,41.727688313072,195.07,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999,0.43237237067798145
209,True,False,2023,4,2023-04-30,bleaching agent,0.42521666496486465,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,31.989874304408,277.19,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673,0.5951249999999999
210,True,False,2023,5,2023-05-31,bleaching agent,0.42331841533564496,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,27.4641664315955,239.17,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979,0.35690138784912673
211,True,False,2023,6,2023-06-30,bleaching agent,0.4215390313763726,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,32.9126072213829,210.12,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691,0.4245062481094979
212,True,False,2023,7,2023-07-31,bleaching agent,0.39429999590815806,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,51.1459125230765,190.73,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565,0.4588774087042691
213,True,False,2023,8,2023-08-31,bleaching agent,0.38768813321879286,9.61171913597307,87.58,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,69.9772393267167,310.12,0.39429999590815806,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277,0.6079358691340565
214,True,False,2023,9,2023-09-30,bleaching agent,0.37209285714285717,10.7174212998315,96.46,9.61171913597307,87.58,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,55.1791274012054,390.53,0.38768813321879286,0.39429999590815806,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108,0.7550276309282277
215,True,False,2023,10,2023-10-31,bleaching agent,0.3864318181818182,11.4279301571713,89.17,10.7174212998315,96.46,9.61171913597307,87.58,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,20.8066368517553,501.92,0.37209285714285717,0.38768813321879286,0.39429999590815806,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141,0.7257236101745108
216,True,False,2023,11,2023-11-30,bleaching agent,0.377390243902439,13.3888428096431,101.92,11.4279301571713,89.17,10.7174212998315,96.46,9.61171913597307,87.58,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,28.7908046199839,443.17,0.3864318181818182,0.37209285714285717,0.38768813321879286,0.39429999590815806,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398,0.5034744061728141
217,True,False,2023,12,2023-12-31,bleaching agent,0.3882083333333333,13.7143156689919,115.07,13.3888428096431,101.92,11.4279301571713,89.17,10.7174212998315,96.46,9.61171913597307,87.58,10.2937316953891,101.31,9.9700489133516,111.39,13.6839872631252,124.86,13.8704403696801,146.76,16.7372591811588,243.88,19.886186930695,364.42,35.3687312140632,311.82,0.377390243902439,0.3864318181818182,0.37209285714285717,0.38768813321879286,0.39429999590815806,0.4215390313763726,0.42331841533564496,0.42521666496486465,0.4723889566286446,0.503297390298619,0.5653447661925058,0.5833797963173398
